Soil5.scaffold_249001418_c1_2	NODE_27_length_76064_cov_15.562057_2	54.4	1196	518	14	61	1240	23170	24354	0.0e+00	1321.2
Soil5.scaffold_82918708_c1_12	NODE_27_length_76064_cov_15.562057_2	56.4	1228	528	7	3	1227	23141	24364	0.0e+00	1518.4
Soil5.scaffold_559257041_c1_1	NODE_27_length_76064_cov_15.562057_2	54.0	1232	536	18	24	1237	23143	24361	0.0e+00	1375.9
Soil5.scaffold_434220697_c1_2	NODE_27_length_76064_cov_15.562057_2	74.0	1229	316	4	1	1227	23138	24364	0.0e+00	2008.8
Soil5.scaffold_13272894_c1_8	NODE_27_length_76064_cov_15.562057_2	54.2	1225	536	13	17	1227	23141	24354	0.0e+00	1389.8
Soil6.scaffold_86801766_c1_2	NODE_27_length_76064_cov_15.562057_2	53.8	1228	538	15	5	1217	23141	24354	0.0e+00	1388.6
Soil6.scaffold_312871021_c1_4	NODE_27_length_76064_cov_15.562057_2	49.9	1216	595	10	15	1223	23155	24363	0.0e+00	1271.5
Soil6.scaffold_460055642_c1_2	NODE_27_length_76064_cov_15.562057_2	48.8	1250	587	17	14	1249	23154	24364	0.0e+00	1244.2
Soil6.scaffold_95998780_c1_2	NODE_27_length_76064_cov_15.562057_2	55.4	1223	514	13	8	1209	23143	24354	0.0e+00	1417.9
Soil9.scaffold_98038919_c1_19	NODE_27_length_76064_cov_15.562057_2	54.5	1216	528	10	11	1212	23150	24354	0.0e+00	1392.5
Soil9.scaffold_766455321_c1_2	NODE_27_length_76064_cov_15.562057_2	54.1	1232	538	14	1	1216	23138	24358	0.0e+00	1403.3
Soil9.scaffold_816779774_c1_14	NODE_27_length_76064_cov_15.562057_2	55.5	1232	540	8	1	1229	23138	24364	0.0e+00	1461.8
Soil9.scaffold_175774837_c1_4	NODE_27_length_76064_cov_15.562057_2	55.2	1181	502	16	1	1165	23185	24354	0.0e+00	1362.1
Soil9.scaffold_209032411_c1_3	NODE_27_length_76064_cov_15.562057_2	55.3	1229	520	16	1	1212	23138	24354	0.0e+00	1405.6
Soil9.scaffold_711597457_c1_4	NODE_27_length_76064_cov_15.562057_2	45.6	1219	625	19	3	1202	23159	24358	0.0e+00	1139.0
T0.scaffold_786865677_c1_2	NODE_27_length_76064_cov_15.562057_2	49.8	1217	575	16	30	1233	23170	24363	0.0e+00	1267.7
T0.scaffold_172278247_c1_4	NODE_27_length_76064_cov_15.562057_2	50.5	1215	571	12	30	1234	23170	24363	0.0e+00	1269.6
T0.scaffold_961428012_c1_71	NODE_27_length_76064_cov_15.562057_2	46.8	1207	602	18	16	1202	23171	24357	0.0e+00	1169.8
T0.scaffold_273218771_c1_2	NODE_27_length_76064_cov_15.562057_2	53.8	1225	539	13	19	1228	23142	24354	0.0e+00	1387.1
