Soil14.scaffold_596019752_c1_119	NODE_2_length_458867_cov_15.484483_6	54.5	1222	546	6	12	1227	126098	127315	0.0e+00	1446.8
Soil9.scaffold_209032411_c1_3	NODE_2_length_458867_cov_15.484483_6	56.2	1223	499	17	13	1213	126099	127306	0.0e+00	1443.7
Soil3.scaffold_414071996_c1_8	NODE_2_length_458867_cov_15.484483_6	55.0	1226	522	14	13	1220	126099	127312	0.0e+00	1441.8
Soil6.scaffold_95998780_c1_2	NODE_2_length_458867_cov_15.484483_6	55.2	1221	509	14	15	1210	126099	127306	0.0e+00	1426.8
Soil3.scaffold_530221301_c1_2	NODE_2_length_458867_cov_15.484483_6	56.5	1203	492	13	3	1187	126117	127306	0.0e+00	1423.3
T0.scaffold_273218771_c1_2	NODE_2_length_458867_cov_15.484483_6	55.5	1224	508	17	27	1229	126099	127306	0.0e+00	1420.2
Soil16.scaffold_1312607544_c1_3	NODE_2_length_458867_cov_15.484483_6	55.1	1218	519	14	16	1215	126099	127306	0.0e+00	1417.5
Soil5.scaffold_13272894_c1_8	NODE_2_length_458867_cov_15.484483_6	55.0	1219	522	15	26	1228	126099	127306	0.0e+00	1414.8
Soil11.scaffold_65427810_c1_20	NODE_2_length_458867_cov_15.484483_6	55.5	1223	510	16	9	1210	126099	127308	0.0e+00	1412.1
Soil6.scaffold_86801766_c1_2	NODE_2_length_458867_cov_15.484483_6	55.2	1224	513	18	14	1218	126099	127306	0.0e+00	1407.9
Soil9.scaffold_98038919_c1_19	NODE_2_length_458867_cov_15.484483_6	54.6	1221	523	13	11	1213	126099	127306	0.0e+00	1400.2
Soil9.scaffold_766455321_c1_2	NODE_2_length_458867_cov_15.484483_6	54.4	1222	528	14	13	1216	126099	127309	0.0e+00	1397.1
Soil5.scaffold_559257041_c1_1	NODE_2_length_458867_cov_15.484483_6	54.4	1229	524	18	31	1237	126099	127312	0.0e+00	1393.3
Soil5.scaffold_183283646_c1_24	NODE_2_length_458867_cov_15.484483_6	54.6	1223	523	15	16	1218	126099	127309	0.0e+00	1390.2
Soil9.scaffold_175774837_c1_4	NODE_2_length_458867_cov_15.484483_6	55.5	1185	496	16	1	1166	126134	127306	0.0e+00	1379.4
Soil5.scaffold_544698016_c1_2	NODE_2_length_458867_cov_15.484483_6	53.3	1226	541	15	16	1222	126099	127312	0.0e+00	1378.6
Soil3.scaffold_333288240_c1_8	NODE_2_length_458867_cov_15.484483_6	52.5	1248	538	14	27	1256	126099	127309	0.0e+00	1367.4
Soil15.scaffold_116822102_c1_19	NODE_2_length_458867_cov_15.484483_6	54.2	1222	531	15	61	1264	126099	127309	0.0e+00	1361.3
Soil5.scaffold_395480119_c1_5	NODE_2_length_458867_cov_15.484483_6	54.2	1220	529	15	27	1225	126099	127309	0.0e+00	1350.9
Soil14.scaffold_280216268_c1_12	NODE_2_length_458867_cov_15.484483_6	51.1	1236	576	13	21	1246	126098	127314	0.0e+00	1342.4
Soil6.scaffold_312871021_c1_4	NODE_2_length_458867_cov_15.484483_6	51.9	1224	574	10	8	1223	126098	127314	0.0e+00	1342.0
Soil14.scaffold_465502786_c1_2	NODE_2_length_458867_cov_15.484483_6	53.1	1227	540	15	28	1234	126099	127309	0.0e+00	1339.7
T0.scaffold_172278247_c1_4	NODE_2_length_458867_cov_15.484483_6	52.4	1236	560	13	8	1234	126098	127314	0.0e+00	1327.0
Soil11.scaffold_587233302_c1_1	NODE_2_length_458867_cov_15.484483_6	51.1	1224	584	9	8	1224	126098	127314	0.0e+00	1326.2
Soil14.scaffold_576820813_c1_40	NODE_2_length_458867_cov_15.484483_6	51.1	1229	585	10	8	1232	126098	127314	0.0e+00	1324.3
Soil16.scaffold_313969256_c1_10	NODE_2_length_458867_cov_15.484483_6	51.6	1236	570	12	8	1234	126098	127314	0.0e+00	1324.3
T0.scaffold_786865677_c1_2	NODE_2_length_458867_cov_15.484483_6	50.6	1241	586	12	8	1239	126098	127320	0.0e+00	1317.0
Soil5.scaffold_416434691_c1_48	NODE_2_length_458867_cov_15.484483_6	50.6	1233	583	11	11	1235	126100	127314	0.0e+00	1313.5
Soil17.scaffold_1202428475_c1_2	NODE_2_length_458867_cov_15.484483_6	51.7	1236	568	14	8	1233	126098	127314	0.0e+00	1312.4
Soil15.scaffold_16321085_c1_6	NODE_2_length_458867_cov_15.484483_6	50.1	1234	589	10	13	1236	126102	127318	0.0e+00	1309.3
Soil5.scaffold_249001418_c1_2	NODE_2_length_458867_cov_15.484483_6	53.8	1214	529	15	54	1248	126112	127312	0.0e+00	1307.0
Soil3.scaffold_285743490_c1_2	NODE_2_length_458867_cov_15.484483_6	50.4	1237	576	15	8	1227	126098	127314	0.0e+00	1298.9
Soil12.scaffold_266712765_c1_2	NODE_2_length_458867_cov_15.484483_6	50.2	1241	589	14	8	1237	126098	127320	0.0e+00	1297.0
